date,minor,accuracy,rssi
2022-04-26 20:53:02,12,72.58934229,-62
2022-04-26 20:53:03,19003,55.53579998,-89
2022-04-26 20:53:04,11,85.01840418,-63
2022-04-26 20:53:04,12,802.984996,-79
2022-04-26 20:53:05,14,2095.32003,-87
2022-04-26 20:53:06,13,622.3199556,-77
2022-04-26 20:53:06,11,61.83033782,-61
2022-04-26 20:53:06,19003,22.09483195,-81
2022-04-26 20:53:06,19003,39.64444522,-86
2022-04-26 20:53:06,12,85.01840418,-63
2022-04-26 20:53:07,14,1867.752525,-86
2022-04-26 20:53:08,11,52.53898767,-60
2022-04-26 20:53:08,19003,44.40913628,-87
2022-04-26 20:53:08,11,52.53898767,-60
2022-04-26 20:53:08,19003,31.48560776,-84
2022-04-26 20:53:08,14,909.9450111,-80
2022-04-26 20:53:09,19003,24.89178377,-82
2022-04-26 20:53:09,12,156.3746411,-67
2022-04-26 20:53:10,14,479.1073624,-75
2022-04-26 20:53:11,13,2095.32003,-87
2022-04-26 20:53:11,11,44.5346694,-59
2022-04-26 20:53:11,19003,28.01117503,-83
2022-04-26 20:53:11,11,52.53898767,-60
2022-04-26 20:53:11,12,85.01840418,-63
2022-04-26 20:53:13,19004,17.3508918,-79
2022-04-26 20:53:13,19005,19.59036544,-80
2022-04-26 20:53:13,19003,95.25772824,-94
2022-04-26 20:53:13,13,277.9791399,-71
2022-04-26 20:53:13,19004,31.48560776,-84
2022-04-26 20:53:13,11,115.8186631,-65
2022-04-26 20:53:13,19003,61.99992698,-90
2022-04-26 20:53:13,12,44.5346694,-59
2022-04-26 20:53:13,14,909.9450111,-80
2022-04-26 20:53:14,19004,55.53579998,-89
2022-04-26 20:53:14,19002,69.13968327,-91
2022-04-26 20:53:15,19005,24.89178377,-82
2022-04-26 20:53:15,12,61.83033782,-61
2022-04-26 20:53:15,19002,85.69903308,-93
2022-04-26 20:53:15,19004,28.01117503,-83
2022-04-26 20:53:15,19005,28.01117503,-83
2022-04-26 20:53:15,19001,39.64444522,-86
2022-04-26 20:53:16,11,72.58934229,-62
2022-04-26 20:53:16,19003,22.09483195,-81
2022-04-26 20:53:17,13,1478.076414,-84
2022-04-26 20:53:17,19003,28.01117503,-83
2022-04-26 20:53:17,12,115.8186631,-65
2022-04-26 20:53:18,19003,24.89178377,-82
2022-04-26 20:53:18,12,181.1177218,-68
2022-04-26 20:53:18,19001,130.002185,-97
2022-04-26 20:53:18,11,61.83033782,-61
2022-04-26 20:53:18,19003,22.09483195,-81
2022-04-26 20:53:19,11,241.4693982,-70
2022-04-26 20:53:20,13,1478.076414,-84
2022-04-26 20:53:20,19003,61.99992698,-90
2022-04-26 20:53:20,19002,175.8165151,-100
2022-04-26 20:53:20,19001,44.40913628,-87
2022-04-26 20:53:20,19003,31.48560776,-84
2022-04-26 20:53:21,11,44.5346694,-59
2022-04-26 20:53:21,19003,49.68990043,-88
2022-04-26 20:53:21,12,277.9791399,-71
2022-04-26 20:53:22,13,1312.133233,-83
2022-04-26 20:53:22,19003,28.01117503,-83
2022-04-26 20:53:22,13,1478.076414,-84
2022-04-26 20:53:22,11,44.5346694,-59
2022-04-26 20:53:22,19003,28.01117503,-83
2022-04-26 20:53:22,12,115.8186631,-65
2022-04-26 20:53:22,19001,55.53579998,-89
2022-04-26 20:53:22,14,802.984996,-79
2022-04-26 20:53:23,19004,117.3223902,-96
2022-04-26 20:53:24,19005,69.13968327,-91
2022-04-26 20:53:24,12,134.7243948,-66
2022-04-26 20:53:25,11,22.42786574,-55
2022-04-26 20:53:25,19002,39.64444522,-86
2022-04-26 20:53:25,13,366.2837502,-73
2022-04-26 20:53:25,19004,28.01117503,-83
2022-04-26 20:53:25,11,26.72270083,-56
2022-04-26 20:53:25,14,1312.133233,-83
2022-04-26 20:53:26,19004,28.01117503,-83
2022-04-26 20:53:26,19005,28.01117503,-83
2022-04-26 20:53:26,12,72.58934229,-62
2022-04-26 20:53:27,11,26.72270083,-56
2022-04-26 20:53:28,13,366.2837502,-73
2022-04-26 20:53:28,19004,24.89178377,-82
2022-04-26 20:53:28,19005,24.89178377,-82
2022-04-26 20:53:28,14,909.9450111,-80
2022-04-26 20:53:29,11,44.5346694,-59
2022-04-26 20:53:29,12,115.8186631,-65
2022-04-26 20:53:29,19002,105.7709347,-95
2022-04-26 20:53:29,19003,28.01117503,-83
2022-04-26 20:53:29,19001,95.25772824,-94
2022-04-26 20:53:30,11,44.5346694,-59
2022-04-26 20:53:31,13,1163.147271,-82
2022-04-26 20:53:31,19005,44.40913628,-87
2022-04-26 20:53:31,14,802.984996,-79
2022-04-26 20:53:32,19004,28.01117503,-83
2022-04-26 20:53:32,19003,28.01117503,-83
2022-04-26 20:53:32,12,366.2837502,-73
2022-04-26 20:53:33,19005,28.01117503,-83
2022-04-26 20:53:34,19004,24.89178377,-82
2022-04-26 20:53:34,11,22.42786574,-55
2022-04-26 20:53:34,19005,22.09483195,-81
2022-04-26 20:53:34,14,1312.133233,-83
2022-04-26 20:53:34,12,72.58934229,-62
2022-04-26 20:53:34,14,1163.147271,-82
2022-04-26 20:53:35,19005,24.89178377,-82
2022-04-26 20:53:36,13,366.2837502,-73
2022-04-26 20:53:36,11,61.83033782,-61
2022-04-26 20:53:36,19002,95.25772824,-94
2022-04-26 20:53:36,13,1312.133233,-83
2022-04-26 20:53:36,11,85.01840418,-63
2022-04-26 20:53:36,19003,24.89178377,-82
2022-04-26 20:53:37,12,156.3746411,-67
2022-04-26 20:53:37,19001,159.1413852,-99
2022-04-26 20:53:38,11,72.58934229,-62
2022-04-26 20:53:39,13,1312.133233,-83
2022-04-26 20:53:39,19003,28.01117503,-83
2022-04-26 20:53:40,11,156.3746411,-67
2022-04-26 20:53:40,19001,130.002185,-97
2022-04-26 20:53:40,14,909.9450111,-80
2022-04-26 20:53:41,19005,85.69903308,-93
2022-04-26 20:53:41,19003,24.89178377,-82
2022-04-26 20:53:41,12,134.7243948,-66
2022-04-26 20:53:42,13,1163.147271,-82
2022-04-26 20:53:42,11,44.5346694,-59
2022-04-26 20:53:42,19005,85.69903308,-93
2022-04-26 20:53:42,19003,28.01117503,-83
2022-04-26 20:53:42,19002,159.1413852,-99
2022-04-26 20:53:42,19001,39.64444522,-86
2022-04-26 20:53:43,13,1163.147271,-82
2022-04-26 20:53:43,19003,28.01117503,-83
2022-04-26 20:53:43,12,134.7243948,-66
2022-04-26 20:53:44,11,99.34391784,-64
2022-04-26 20:53:44,12,134.7243948,-66
2022-04-26 20:53:45,13,366.2837502,-73
2022-04-26 20:53:45,19004,61.99992698,-90
2022-04-26 20:53:45,14,1163.147271,-82
2022-04-26 20:53:46,19004,69.13968327,-91
2022-04-26 20:53:46,12,181.1177218,-68
2022-04-26 20:53:46,13,319.3918229,-72
2022-04-26 20:53:46,11,61.83033782,-61
2022-04-26 20:53:46,12,85.01840418,-63
2022-04-26 20:53:46,19002,55.53579998,-89
2022-04-26 20:53:47,19004,28.01117503,-83
2022-04-26 20:53:47,19005,55.53579998,-89
2022-04-26 20:53:47,19002,85.69903308,-93
2022-04-26 20:53:47,13,1029.561411,-81
2022-04-26 20:53:47,19005,28.01117503,-83
2022-04-26 20:53:47,14,1163.147271,-82
2022-04-26 20:53:48,14,1029.561411,-81
2022-04-26 20:53:49,11,85.01840418,-63
2022-04-26 20:53:49,12,156.3746411,-67
2022-04-26 20:53:50,19003,24.89178377,-82
2022-04-26 20:53:50,12,366.2837502,-73
2022-04-26 20:53:50,19002,159.1413852,-99
2022-04-26 20:53:50,19001,159.1413852,-99
2022-04-26 20:53:51,13,1312.133233,-83
2022-04-26 20:53:51,11,85.01840418,-63
2022-04-26 20:53:51,12,156.3746411,-67
2022-04-26 20:53:52,11,85.01840418,-63
2022-04-26 20:53:53,13,1312.133233,-83
2022-04-26 20:53:53,19004,105.7709347,-95
2022-04-26 20:53:53,19003,24.89178377,-82
2022-04-26 20:53:53,12,115.8186631,-65
2022-04-26 20:53:55,13,2095.32003,-87
2022-04-26 20:53:55,19004,105.7709347,-95
2022-04-26 20:53:55,11,44.5346694,-59
2022-04-26 20:53:55,19005,105.7709347,-95
2022-04-26 20:53:55,19003,28.01117503,-83
2022-04-26 20:53:55,14,802.984996,-79
2022-04-26 20:54:02,13,802.984996,-79
2022-04-26 20:54:02,19003,28.01117503,-83
2022-04-26 20:54:03,11,22.42786574,-55
2022-04-26 20:54:03,12,156.3746411,-67
2022-04-26 20:54:12,11,10.8727728,-51
2022-04-26 20:54:13,19003,117.3223902,-96
2022-04-26 20:54:13,13,366.2837502,-73
2022-04-26 20:54:13,19002,35.35052989,-85
2022-04-26 20:54:14,12,181.1177218,-68
2022-04-26 20:54:14,19001,44.40913628,-87
2022-04-26 20:54:15,13,2626.743172,-89
2022-04-26 20:54:15,11,44.5346694,-59
2022-04-26 20:54:15,19003,31.48560776,-84
2022-04-26 20:54:15,14,707.4774921,-78
2022-04-26 20:54:15,19003,24.89178377,-82
2022-04-26 20:54:16,19005,44.40913628,-87
2022-04-26 20:54:16,12,181.1177218,-68
2022-04-26 20:54:16,13,546.5037808,-76
2022-04-26 20:54:16,19004,24.89178377,-82
2022-04-26 20:54:16,19005,55.53579998,-89
2022-04-26 20:54:16,19002,49.68990043,-88
2022-04-26 20:54:16,14,1312.133233,-83
2022-04-26 20:54:17,19004,28.01117503,-83
2022-04-26 20:54:17,19005,28.01117503,-83
2022-04-26 20:54:17,12,85.01840418,-63
2022-04-26 20:54:17,19001,49.68990043,-88
2022-04-26 20:54:18,13,546.5037808,-76
2022-04-26 20:54:18,11,26.72270083,-56
2022-04-26 20:54:18,19005,24.89178377,-82
2022-04-26 20:54:18,19004,28.01117503,-83
2022-04-26 20:54:18,19005,28.01117503,-83
2022-04-26 20:54:18,19002,85.69903308,-93
2022-04-26 20:54:19,19004,24.89178377,-82
2022-04-26 20:54:19,12,115.8186631,-65
2022-04-26 20:54:19,19001,85.69903308,-93
2022-04-26 20:54:20,19004,31.48560776,-84
2022-04-26 20:54:20,11,26.72270083,-56
2022-04-26 20:54:20,19003,39.64444522,-86
2022-04-26 20:54:20,19002,95.25772824,-94
2022-04-26 20:54:21,13,1163.147271,-82
2022-04-26 20:54:21,11,181.1177218,-68
2022-04-26 20:54:21,19002,175.8165151,-100
2022-04-26 20:54:22,19003,28.01117503,-83
2022-04-26 20:54:22,12,156.3746411,-67
2022-04-26 20:54:24,13,1312.133233,-83
2022-04-26 20:54:24,11,85.01840418,-63
2022-04-26 20:54:24,19005,31.48560776,-84
2022-04-26 20:54:24,14,12366.15855,-104
2022-04-26 20:54:24,19003,28.01117503,-83
2022-04-26 20:54:25,12,134.7243948,-66
2022-04-26 20:54:25,19001,49.68990043,-88
2022-04-26 20:54:26,13,1312.133233,-83
2022-04-26 20:54:26,11,44.5346694,-59
2022-04-26 20:54:26,19002,130.002185,-97
2022-04-26 20:54:26,19001,39.64444522,-86
2022-04-26 20:54:26,14,802.984996,-79
2022-04-26 20:54:26,19003,24.89178377,-82
2022-04-26 20:54:26,19001,85.69903308,-93
2022-04-26 20:54:27,19003,31.48560776,-84
2022-04-26 20:54:27,12,134.7243948,-66
2022-04-26 20:54:27,14,909.9450111,-80
2022-04-26 20:54:28,19003,22.09483195,-81
2022-04-26 20:54:28,11,115.8186631,-65
2022-04-26 20:54:28,19003,28.01117503,-83
2022-04-26 20:54:28,14,802.984996,-79
2022-04-26 20:54:30,12,241.4693982,-70
2022-04-26 20:54:30,11,44.5346694,-59
2022-04-26 20:54:31,13,1312.133233,-83
2022-04-26 20:54:31,19003,28.01117503,-83
2022-04-26 20:54:31,11,44.5346694,-59
2022-04-26 20:54:31,19003,31.48560776,-84
2022-04-26 20:54:31,14,802.984996,-79
2022-04-26 20:54:32,19004,28.01117503,-83
2022-04-26 20:54:32,12,115.8186631,-65
2022-04-26 20:54:33,13,366.2837502,-73
2022-04-26 20:54:33,19005,24.89178377,-82
2022-04-26 20:54:33,14,1867.752525,-86
2022-04-26 20:54:34,11,22.42786574,-55
2022-04-26 20:54:34,19002,95.25772824,-94
2022-04-26 20:54:34,19001,44.40913628,-87
2022-04-26 20:54:34,11,22.42786574,-55
2022-04-26 20:54:35,19005,28.01117503,-83
2022-04-26 20:54:35,12,85.01840418,-63
2022-04-26 20:54:35,14,1029.561411,-81
2022-04-26 20:54:36,11,85.01840418,-63
2022-04-26 20:54:36,12,85.01840418,-63
2022-04-26 20:54:37,13,2626.743172,-89
2022-04-26 20:54:37,11,72.58934229,-62
2022-04-26 20:54:38,19003,22.09483195,-81
2022-04-26 20:54:39,11,181.1177218,-68
2022-04-26 20:54:40,13,1312.133233,-83
2022-04-26 20:54:40,19005,55.53579998,-89
2022-04-26 20:54:41,19003,28.01117503,-83
2022-04-26 20:54:41,19001,49.68990043,-88
2022-04-26 20:54:41,14,802.984996,-79
2022-04-26 20:54:42,12,134.7243948,-66
2022-04-26 20:54:42,19003,31.48560776,-84
2022-04-26 20:54:42,19001,44.40913628,-87
2022-04-26 20:54:43,13,1312.133233,-83
2022-04-26 20:54:43,11,85.01840418,-63
2022-04-26 20:54:43,19003,49.68990043,-88
2022-04-26 20:54:44,12,115.8186631,-65
2022-04-26 20:54:44,13,366.2837502,-73
2022-04-26 20:54:44,19005,28.01117503,-83
2022-04-26 20:54:45,19004,28.01117503,-83
2022-04-26 20:54:45,19005,28.01117503,-83
2022-04-26 20:54:45,12,181.1177218,-68
2022-04-26 20:54:46,13,802.984996,-79
2022-04-26 20:54:46,19004,55.53579998,-89
2022-04-26 20:54:47,19005,28.01117503,-83
2022-04-26 20:54:47,19004,61.99992698,-90
2022-04-26 20:54:47,19005,55.53579998,-89
2022-04-26 20:54:47,12,546.5037808,-76
2022-04-26 20:54:47,19001,95.25772824,-94
2022-04-26 20:54:48,13,181.1177218,-68
2022-04-26 20:54:48,19004,24.89178377,-82
2022-04-26 20:54:48,19005,28.01117503,-83
2022-04-26 20:54:48,19002,49.68990043,-88
2022-04-26 20:54:48,19004,28.01117503,-83
2022-04-26 20:54:48,11,134.7243948,-66
2022-04-26 20:54:49,13,1662.669848,-85
2022-04-26 20:54:49,12,181.1177218,-68
2022-04-26 20:54:49,14,2347.53582,-88
2022-04-26 20:54:50,19003,44.40913628,-87
2022-04-26 20:54:50,19002,105.7709347,-95
2022-04-26 20:54:51,11,37.65650266,-58
2022-04-26 20:54:51,19003,24.89178377,-82
2022-04-26 20:54:51,19001,55.53579998,-89
2022-04-26 20:54:52,13,909.9450111,-80
2022-04-26 20:54:52,19003,24.89178377,-82
2022-04-26 20:54:52,12,156.3746411,-67
2022-04-26 20:54:53,12,52.53898767,-60
2022-04-26 20:54:53,19001,44.40913628,-87
2022-04-26 20:54:53,14,479.1073624,-75
2022-04-26 20:54:53,11,15.68488048,-53
2022-04-26 20:54:54,13,479.1073624,-75
2022-04-26 20:54:54,14,622.3199556,-77
2022-04-26 20:54:55,13,319.3918229,-72
2022-04-26 20:54:55,11,15.68488048,-53
2022-04-26 20:54:55,19003,35.35052989,-85
2022-04-26 20:54:55,12,181.1177218,-68
2022-04-26 20:54:55,14,479.1073624,-75
2022-04-26 20:55:04,12,134.7243948,-66
2022-04-26 20:55:04,11,10.8727728,-51
2022-04-26 20:55:05,13,319.3918229,-72
2022-04-26 20:55:05,14,802.984996,-79
2022-04-26 20:55:07,12,99.34391784,-64
2022-04-26 20:55:07,14,622.3199556,-77
2022-04-26 20:55:08,13,479.1073624,-75
2022-04-26 20:55:08,11,61.83033782,-61
2022-04-26 20:55:08,14,546.5037808,-76
2022-04-26 20:55:09,11,18.77774356,-54
2022-04-26 20:55:09,12,85.01840418,-63
2022-04-26 20:55:10,13,1312.133233,-83
2022-04-26 20:55:10,14,909.9450111,-80
2022-04-26 20:55:11,13,479.1073624,-75
2022-04-26 20:55:11,11,52.53898767,-60
2022-04-26 20:55:11,14,622.3199556,-77
2022-04-26 20:55:13,13,1163.147271,-82
2022-04-26 20:55:13,12,99.34391784,-64
2022-04-26 20:55:13,11,115.8186631,-65
2022-04-26 20:55:15,13,1029.561411,-81
2022-04-26 20:55:15,12,802.984996,-79
2022-04-26 20:55:15,11,61.83033782,-61
2022-04-26 20:55:16,13,802.984996,-79
2022-04-26 20:55:16,14,546.5037808,-76
2022-04-26 20:55:17,19004,35.35052989,-85
2022-04-26 20:55:17,11,115.8186631,-65
2022-04-26 20:55:17,12,85.01840418,-63
2022-04-26 20:55:18,19003,28.01117503,-83
2022-04-26 20:55:18,12,181.1177218,-68
2022-04-26 20:55:18,14,909.9450111,-80
2022-04-26 20:55:19,13,909.9450111,-80
2022-04-26 20:55:19,11,156.3746411,-67
2022-04-26 20:55:19,14,909.9450111,-80
2022-04-26 20:55:20,13,802.984996,-79
2022-04-26 20:55:20,19005,143.9071696,-98
2022-04-26 20:55:20,19003,44.40913628,-87
2022-04-26 20:55:20,12,72.58934229,-62
2022-04-26 20:55:20,19001,39.64444522,-86
2022-04-26 20:55:21,11,13.07237593,-52
2022-04-26 20:55:22,13,366.2837502,-73
2022-04-26 20:55:22,19002,39.64444522,-86
2022-04-26 20:55:23,13,277.9791399,-71
2022-04-26 20:55:23,19003,28.01117503,-83
2022-04-26 20:55:23,12,99.34391784,-64
2022-04-26 20:55:23,14,802.984996,-79
2022-04-26 20:55:23,11,13.07237593,-52
2022-04-26 20:55:23,19003,22.09483195,-81
2022-04-26 20:55:24,19001,39.64444522,-86
2022-04-26 20:55:24,14,1662.669848,-85
2022-04-26 20:55:26,13,1163.147271,-82
2022-04-26 20:55:26,11,31.76147205,-57
2022-04-26 20:55:26,12,134.7243948,-66
2022-04-26 20:55:27,11,26.72270083,-56
2022-04-26 20:55:28,13,707.4774921,-78
2022-04-26 20:55:28,11,52.53898767,-60
2022-04-26 20:55:29,19003,35.35052989,-85
2022-04-26 20:55:29,14,479.1073624,-75
2022-04-26 20:55:29,11,13.07237593,-52
2022-04-26 20:55:29,19003,35.35052989,-85
2022-04-26 20:55:30,12,134.7243948,-66
2022-04-26 20:55:30,19005,130.002185,-97
2022-04-26 20:55:31,19003,35.35052989,-85
2022-04-26 20:55:31,12,134.7243948,-66
2022-04-26 20:55:32,11,31.76147205,-57
2022-04-26 20:55:32,19003,35.35052989,-85
2022-04-26 20:55:32,14,479.1073624,-75
2022-04-26 20:55:33,13,707.4774921,-78
2022-04-26 20:55:33,19003,85.69903308,-93
2022-04-26 20:55:34,13,156.3746411,-67
2022-04-26 20:55:34,11,10.8727728,-51
2022-04-26 20:55:34,14,622.3199556,-77
2022-04-26 20:55:35,11,7.48368593,-49
2022-04-26 20:55:36,13,156.3746411,-67
2022-04-26 20:55:36,19005,159.1413852,-99
2022-04-26 20:55:36,12,115.8186631,-65
2022-04-26 20:55:37,11,31.76147205,-57
2022-04-26 20:55:37,12,115.8186631,-65
2022-04-26 20:55:38,13,1029.561411,-81
2022-04-26 20:55:38,11,85.01840418,-63
2022-04-26 20:55:38,13,1029.561411,-81
2022-04-26 20:55:38,19004,159.1413852,-99
2022-04-26 20:55:38,12,134.7243948,-66
2022-04-26 20:55:38,19002,143.9071696,-98
2022-04-26 20:55:40,12,241.4693982,-70
2022-04-26 20:55:40,14,2347.53582,-88
2022-04-26 20:55:41,13,707.4774921,-78
2022-04-26 20:55:41,11,319.3918229,-72
2022-04-26 20:55:41,14,909.9450111,-80
2022-04-26 20:55:42,11,115.8186631,-65
2022-04-26 20:55:42,12,134.7243948,-66
2022-04-26 20:55:43,12,99.34391784,-64
2022-04-26 20:55:43,14,1662.669848,-85
2022-04-26 20:55:44,13,1029.561411,-81
2022-04-26 20:55:44,11,115.8186631,-65
2022-04-26 20:55:44,14,1029.561411,-81
2022-04-26 20:55:45,11,31.76147205,-57
2022-04-26 20:55:45,12,209.3400025,-69
2022-04-26 20:55:46,14,802.984996,-79
2022-04-26 20:55:47,13,707.4774921,-78
2022-04-26 20:55:47,11,44.5346694,-59
2022-04-26 20:55:47,14,1662.669848,-85
2022-04-26 20:55:48,11,26.72270083,-56
2022-04-26 20:55:48,12,61.83033782,-61
2022-04-26 20:55:49,11,134.7243948,-66
2022-04-26 20:56:00,12,115.8186631,-65
2022-04-26 20:56:01,11,37.65650266,-58
2022-04-26 20:56:02,12,181.1177218,-68
2022-04-26 20:56:03,13,277.9791399,-71
2022-04-26 20:56:04,11,44.5346694,-59
2022-04-26 20:56:04,13,156.3746411,-67
2022-04-26 20:56:04,19003,24.89178377,-82
2022-04-26 20:56:04,12,134.7243948,-66
2022-04-26 20:56:04,14,622.3199556,-77
2022-04-26 20:56:05,19003,28.01117503,-83
2022-04-26 20:56:05,19001,39.64444522,-86
2022-04-26 20:56:06,11,22.42786574,-55
2022-04-26 20:56:06,12,319.3918229,-72
2022-04-26 20:56:06,13,277.9791399,-71
2022-04-26 20:56:06,19003,39.64444522,-86
2022-04-26 20:56:07,13,366.2837502,-73
2022-04-26 20:56:07,11,15.68488048,-53
2022-04-26 20:56:07,19005,35.35052989,-85
2022-04-26 20:56:07,12,85.01840418,-63
2022-04-26 20:56:08,12,115.8186631,-65
2022-04-26 20:56:09,13,1478.076414,-84
2022-04-26 20:56:09,19003,44.40913628,-87
2022-04-26 20:56:09,19001,175.8165151,-100
2022-04-26 20:56:10,12,134.7243948,-66
2022-04-26 20:56:11,14,4523.911317,-94
2022-04-26 20:56:11,19005,159.1413852,-99
2022-04-26 20:56:11,19003,85.69903308,-93
2022-04-26 20:56:12,13,707.4774921,-78
2022-04-26 20:56:12,11,31.76147205,-57
2022-04-26 20:56:12,19003,28.01117503,-83
2022-04-26 20:56:12,19002,130.002185,-97
2022-04-26 20:56:12,14,802.984996,-79
2022-04-26 20:56:13,11,31.76147205,-57
2022-04-26 20:56:13,19003,28.01117503,-83
2022-04-26 20:56:13,12,134.7243948,-66
2022-04-26 20:56:13,19002,95.25772824,-94
2022-04-26 20:56:14,19003,35.35052989,-85
2022-04-26 20:56:15,14,802.984996,-79
2022-04-26 20:56:15,13,707.4774921,-78
2022-04-26 20:56:15,19004,39.64444522,-86
2022-04-26 20:56:15,19005,44.40913628,-87
2022-04-26 20:56:15,12,115.8186631,-65
2022-04-26 20:56:15,19002,49.68990043,-88
2022-04-26 20:56:15,19001,44.40913628,-87
2022-04-26 20:56:16,11,18.77774356,-54
2022-04-26 20:56:16,12,156.3746411,-67
2022-04-26 20:56:17,13,479.1073624,-75
2022-04-26 20:56:17,19003,117.3223902,-96
2022-04-26 20:56:18,11,26.72270083,-56
2022-04-26 20:56:19,13,366.2837502,-73
2022-04-26 20:56:19,12,72.58934229,-62
2022-04-26 20:56:19,14,622.3199556,-77
2022-04-26 20:56:21,11,134.7243948,-66
2022-04-26 20:56:21,19002,130.002185,-97
2022-04-26 20:56:23,12,319.3918229,-72
2022-04-26 20:56:23,14,1478.076414,-84
2022-04-26 20:56:24,11,44.5346694,-59
2022-04-26 20:56:26,19003,39.64444522,-86
2022-04-26 20:56:26,12,115.8186631,-65
2022-04-26 20:56:26,19002,130.002185,-97
2022-04-26 20:56:26,14,909.9450111,-80
2022-04-26 20:56:26,13,707.4774921,-78
2022-04-26 20:56:26,11,37.65650266,-58
2022-04-26 20:56:26,19003,35.35052989,-85
2022-04-26 20:56:26,14,802.984996,-79
2022-04-26 20:56:27,19003,35.35052989,-85
2022-04-26 20:56:27,19004,117.3223902,-96
2022-04-26 20:56:27,11,44.5346694,-59
2022-04-26 20:56:27,12,99.34391784,-64
2022-04-26 20:56:27,14,802.984996,-79
2022-04-26 20:56:28,14,802.984996,-79
2022-04-26 20:56:29,13,479.1073624,-75
2022-04-26 20:56:29,19003,35.35052989,-85
2022-04-26 20:56:29,11,26.72270083,-56
2022-04-26 20:56:29,12,156.3746411,-67
2022-04-26 20:56:29,19001,159.1413852,-99
2022-04-26 20:56:29,14,1029.561411,-81
2022-04-26 20:56:30,19001,28.01117503,-83
2022-04-26 20:56:30,13,909.9450111,-80
2022-04-26 20:56:30,19002,28.01117503,-83
2022-04-26 20:56:30,14,707.4774921,-78
2022-04-26 20:56:31,13,1029.561411,-81
2022-04-26 20:56:31,11,31.76147205,-57
2022-04-26 20:56:31,19003,31.48560776,-84
2022-04-26 20:56:31,14,1312.133233,-83
2022-04-26 20:56:32,19003,24.89178377,-82
2022-04-26 20:56:33,12,85.01840418,-63
2022-04-26 20:56:33,14,707.4774921,-78
2022-04-26 20:56:33,13,277.9791399,-71
2022-04-26 20:56:33,19004,35.35052989,-85
2022-04-26 20:56:34,19004,39.64444522,-86
2022-04-26 20:56:34,11,22.42786574,-55
2022-04-26 20:56:34,14,1029.561411,-81
2022-04-26 20:56:34,13,319.3918229,-72
2022-04-26 20:56:34,19004,28.01117503,-83
2022-04-26 20:56:35,19005,95.25772824,-94
2022-04-26 20:56:35,11,22.42786574,-55
2022-04-26 20:56:35,12,85.01840418,-63
2022-04-26 20:56:36,13,1163.147271,-82
2022-04-26 20:56:36,19004,77.01707652,-92
2022-04-26 20:56:36,19002,130.002185,-97
2022-04-26 20:56:37,11,99.34391784,-64
2022-04-26 20:56:37,19003,28.01117503,-83
2022-04-26 20:56:38,13,1312.133233,-83
2022-04-26 20:56:38,12,241.4693982,-70
2022-04-26 20:56:39,19003,28.01117503,-83
2022-04-26 20:56:40,13,1312.133233,-83
2022-04-26 20:56:40,11,277.9791399,-71
2022-04-26 20:56:41,13,546.5037808,-76
2022-04-26 20:56:41,19004,85.69903308,-93
2022-04-26 20:56:41,19003,77.01707652,-92
2022-04-26 20:56:42,11,31.76147205,-57
2022-04-26 20:56:42,12,319.3918229,-72
2022-04-26 20:56:43,13,622.3199556,-77
2022-04-26 20:56:43,19003,22.09483195,-81
2022-04-26 20:56:43,14,1867.752525,-86
2022-04-26 20:56:43,13,479.1073624,-75
2022-04-26 20:56:43,11,52.53898767,-60
2022-04-26 20:56:43,12,181.1177218,-68
2022-04-26 20:56:43,19001,39.64444522,-86
2022-04-26 20:56:43,14,707.4774921,-78
2022-04-26 20:56:44,19002,39.64444522,-86
2022-04-26 20:56:45,12,72.58934229,-62
2022-04-26 20:56:45,19002,44.40913628,-87
2022-04-26 20:56:45,13,241.4693982,-70
2022-04-26 20:56:45,11,52.53898767,-60
2022-04-26 20:56:45,19005,44.40913628,-87
2022-04-26 20:56:46,11,26.72270083,-56
2022-04-26 20:56:46,19003,44.40913628,-87
2022-04-26 20:56:47,19004,35.35052989,-85
2022-04-26 20:56:47,12,277.9791399,-71
2022-04-26 20:56:48,11,26.72270083,-56
2022-04-26 20:56:49,13,209.3400025,-69
2022-04-26 20:56:49,19003,39.64444522,-86
2022-04-26 20:56:49,14,802.984996,-79
2022-04-26 20:56:49,19003,28.01117503,-83
2022-04-26 20:56:49,12,99.34391784,-64
2022-04-26 20:56:51,11,44.5346694,-59
2022-04-26 20:56:51,19003,35.35052989,-85
2022-04-26 20:56:51,13,2347.53582,-88
2022-04-26 20:56:51,19003,44.40913628,-87
2022-04-26 20:56:51,19001,44.40913628,-87
2022-04-26 20:56:52,19003,105.7709347,-95
2022-04-26 20:56:52,12,115.8186631,-65
2022-04-26 20:56:53,11,31.76147205,-57
2022-04-26 20:56:53,13,622.3199556,-77
2022-04-26 20:56:53,19003,28.01117503,-83
2022-04-26 20:56:53,19001,95.25772824,-94
2022-04-26 20:56:53,14,909.9450111,-80
2022-04-26 20:56:54,13,546.5037808,-76
2022-04-26 20:56:54,11,44.5346694,-59
2022-04-26 20:56:54,19003,22.09483195,-81
2022-04-26 20:56:54,14,1029.561411,-81
2022-04-26 20:56:55,19003,35.35052989,-85
2022-04-26 20:56:56,11,37.65650266,-58
2022-04-26 20:56:56,12,99.34391784,-64
2022-04-26 20:56:57,13,1163.147271,-82
2022-04-26 20:56:57,19003,55.53579998,-89
2022-04-26 20:56:57,19002,31.48560776,-84
